Date,Open,High,Low,Close,Volume
2020-07-17 09:00,9097.18,9117.66,9091.65,9113.72,114.62
2020-07-17 10:00,9113.72,9124.84,9104.11,9116.71,103.55
2020-07-17 11:00,9115.14,9137.23,9097.37,9136.84,237.14
2020-07-17 12:00,9134.30,9184.28,9133.49,9158.00,274.58
2020-07-17 13:00,9160.10,9172.63,9145.00,9160.37,93.78
2020-07-17 14:00,9155.09,9161.42,9134.13,9150.00,127.71
2020-07-17 15:00,9150.00,9162.61,9139.24,9147.51,93.02
2020-07-17 16:00,9143.62,9164.25,9136.38,9150.00,98.60
2020-07-17 17:00,9144.58,9156.71,9125.06,9147.19,300.76
2020-07-17 18:00,9152.44,9171.27,9146.16,9163.50,194.24
2020-07-17 19:00,9163.89,9169.82,9153.04,9162.59,102.56
2020-07-17 20:00,9167.30,9182.43,9151.33,9158.71,207.95
2020-07-17 21:00,9158.74,9165.53,9145.98,9146.95,100.47
2020-07-17 22:00,9149.49,9164.86,9143.39,9161.68,114.61
2020-07-17 23:00,9161.68,9170.84,9150.73,9156.50,44.45
2020-07-18 00:00,9150.51,9169.69,9144.77,9155.15,141.74
2020-07-18 01:00,9153.37,9158.92,9139.21,9140.06,44.73
2020-07-18 02:00,9139.35,9146.99,9122.72,9146.05,52.17
2020-07-18 03:00,9142.88,9143.41,9123.67,9139.79,24.71
2020-07-18 04:00,9134.40,9150.09,9129.51,9150.09,38.83
2020-07-18 05:00,9142.06,9147.75,9128.98,9141.89,31.84
2020-07-18 06:00,9136.90,9146.08,9134.04,9141.20,41.04
2020-07-18 07:00,9136.63,9143.25,9135.35,9140.74,97.17
2020-07-18 08:00,9136.99,9160.52,9122.81,9154.28,64.36
2020-07-18 09:00,9157.01,9214.63,9157.01,9165.25,198.45
2020-07-18 10:00,9171.96,9182.78,9166.52,9173.13,29.26
2020-07-18 11:00,9173.00,9177.46,9162.01,9162.01,28.21
2020-07-18 12:00,9164.61,9178.29,9162.05,9173.27,33.07
2020-07-18 13:00,9169.51,9177.22,9160.84,9172.08,20.58
2020-07-18 14:00,9169.82,9171.70,9157.23,9169.40,35.18
2020-07-18 15:00,9169.81,9180.00,9165.29,9176.78,149.16
2020-07-18 16:00,9175.00,9179.80,9163.28,9173.26,50.11
2020-07-18 17:00,9167.75,9179.23,9166.70,9174.68,26.81
2020-07-18 18:00,9172.90,9202.00,9171.59,9191.11,68.61
2020-07-18 19:00,9188.58,9205.52,9155.47,9164.06,65.37
2020-07-18 20:00,9168.69,9185.92,9160.93,9181.51,39.86
2020-07-18 21:00,9176.91,9181.60,9166.66,9174.96,26.14
2020-07-18 22:00,9174.96,9181.99,9166.12,9167.83,20.96
2020-07-18 23:00,9169.35,9181.90,9169.18,9177.43,29.94
2020-07-19 00:00,9175.70,9187.34,9171.16,9182.39,35.34
2020-07-19 01:00,9177.64,9179.26,9161.10,9170.54,49.24
2020-07-19 02:00,9164.66,9178.61,9155.99,9159.48,52.27
2020-07-19 03:00,9159.48,9162.01,9138.80,9158.32,69.12
2020-07-19 04:00,9152.72,9162.65,9146.87,9156.09,22.85
2020-07-19 05:00,9151.04,9157.62,9141.50,9143.81,109.91
2020-07-19 06:00,9142.44,9160.04,9137.34,9160.04,100.90
2020-07-19 07:00,9159.75,9162.33,9153.41,9159.48,22.10
2020-07-19 08:00,9155.78,9159.50,9146.33,9159.50,34.54
2020-07-19 09:00,9157.63,9161.65,9146.66,9161.65,49.42
2020-07-19 10:00,9159.33,9159.79,9106.30,9127.79,249.97
2020-07-19 11:00,9125.74,9140.52,9111.77,9124.31,83.77
2020-07-19 12:00,9128.95,9141.55,9114.62,9141.03,62.85
2020-07-19 13:00,9134.91,9139.99,9122.58,9133.66,68.96
2020-07-19 14:00,9131.25,9141.93,9124.86,9136.22,15.99
2020-07-19 15:00,9132.20,9140.38,9119.30,9121.08,15.75
2020-07-19 16:00,9125.29,9173.30,9121.05,9152.90,66.54
2020-07-19 17:00,9151.63,9160.96,9137.58,9148.89,36.67
2020-07-19 18:00,9149.05,9163.84,9148.09,9158.39,16.57
2020-07-19 19:00,9162.77,9168.00,9149.00,9168.00,35.38
2020-07-19 20:00,9168.00,9175.51,9154.92,9171.96,39.50
2020-07-19 21:00,9170.95,9182.21,9161.77,9170.83,37.22
2020-07-19 22:00,9176.66,9202.00,9163.66,9188.08,136.99
2020-07-19 23:00,9192.12,9243.36,9192.12,9211.99,173.54
2020-07-20 00:00,9213.15,9224.73,9184.00,9188.59,55.47
2020-07-20 01:00,9191.32,9198.42,9176.86,9181.21,34.19
2020-07-20 02:00,9181.08,9196.06,9175.00,9185.90,60.49
2020-07-20 03:00,9185.13,9195.59,9180.00,9189.48,147.50
2020-07-20 04:00,9186.75,9191.24,9175.00,9176.57,123.42
2020-07-20 05:00,9176.78,9197.79,9176.50,9193.95,43.36
2020-07-20 06:00,9188.76,9194.92,9179.22,9184.79,94.42
2020-07-20 07:00,9183.85,9186.65,9169.98,9183.13,94.40
2020-07-20 08:00,9179.32,9193.51,9177.11,9185.49,54.35
2020-07-20 09:00,9185.49,9193.95,9180.23,9187.92,80.74
2020-07-20 10:00,9185.00,9189.41,9128.21,9156.22,327.84
2020-07-20 11:00,9156.22,9166.39,9146.23,9152.33,100.31
2020-07-20 12:00,9150.00,9166.86,9141.76,9165.17,75.86
2020-07-20 13:00,9163.37,9166.22,9143.90,9145.78,178.78
2020-07-20 14:00,9149.36,9183.89,9145.53,9175.08,142.06
2020-07-20 15:00,9169.70,9182.97,9166.76,9175.80,101.18
2020-07-20 16:00,9175.80,9180.77,9164.39,9179.50,80.31
2020-07-20 17:00,9178.00,9212.59,9177.93,9195.16,285.64
2020-07-20 18:00,9198.33,9205.03,9180.32,9185.14,146.62
2020-07-20 19:00,9185.15,9189.68,9149.98,9158.99,317.88
2020-07-20 20:00,9157.57,9185.57,9150.00,9169.91,180.55
2020-07-20 21:00,9175.29,9175.90,9146.85,9169.74,147.84
2020-07-20 22:00,9173.83,9177.71,9155.00,9168.57,96.24
2020-07-20 23:00,9166.13,9178.84,9156.10,9162.43,95.37
2020-07-21 00:00,9161.77,9176.06,9152.23,9170.63,71.98
2020-07-21 01:00,9171.09,9199.51,9171.09,9178.77,136.48
2020-07-21 02:00,9178.98,9187.70,9172.73,9178.77,39.92
2020-07-21 03:00,9175.98,9180.57,9164.03,9176.65,34.79
2020-07-21 04:00,9177.58,9185.64,9172.36,9172.61,37.44
2020-07-21 05:00,9174.26,9210.55,9173.12,9188.21,145.95
2020-07-21 06:00,9192.72,9203.91,9180.00,9194.45,122.78
2020-07-21 07:00,9196.58,9374.30,9195.52,9316.77,749.89
2020-07-21 08:00,9318.32,9342.85,9305.34,9314.60,256.00
2020-07-21 09:00,9315.69,9342.94,9310.53,9316.47,188.30
2020-07-21 10:00,9316.02,9360.38,9316.00,9359.68,211.38
2020-07-21 11:00,9355.47,9362.14,9338.00,9357.14,311.38
2020-07-21 12:00,9351.60,9418.07,9351.60,9375.00,737.61
2020-07-21 13:00,9375.99,9442.89,9372.25,9413.69,570.70
2020-07-21 14:00,9414.44,9428.26,9368.97,9379.73,183.53
2020-07-21 15:00,9379.86,9389.99,9331.81,9339.07,449.87
2020-07-21 16:00,9340.00,9365.00,9321.16,9364.15,236.61
2020-07-21 17:00,9364.15,9378.00,9352.57,9367.54,264.71
2020-07-21 18:00,9370.22,9399.63,9365.54,9399.63,298.13
2020-07-21 19:00,9395.95,9402.67,9352.21,9361.06,119.82
2020-07-21 20:00,9361.63,9378.13,9361.63,9375.00,60.46
2020-07-21 21:00,9375.00,9390.80,9362.89,9383.85,94.96
2020-07-21 22:00,9388.73,9397.95,9371.52,9388.65,170.62
2020-07-21 23:00,9385.18,9395.00,9377.07,9391.25,66.17
2020-07-22 00:00,9395.98,9400.00,9363.74,9363.77,69.79
2020-07-22 01:00,9363.35,9394.67,9360.33,9370.18,88.51
2020-07-22 02:00,9372.27,9385.23,9363.53,9367.81,24.69
2020-07-22 03:00,9370.35,9377.38,9361.80,9363.99,35.56
2020-07-22 04:00,9361.80,9371.43,9350.84,9355.08,79.48
2020-07-22 05:00,9350.03,9359.62,9339.47,9350.46,136.69
2020-07-22 06:00,9348.43,9360.10,9337.55,9337.55,110.91
2020-07-22 07:00,9340.82,9364.89,9280.80,9302.09,355.85
2020-07-22 08:00,9300.25,9330.89,9299.17,9315.32,163.85
2020-07-22 09:00,9315.32,9336.48,9310.74,9321.75,180.82
2020-07-22 10:00,9320.35,9349.71,9316.47,9345.81,203.27
2020-07-22 11:00,9343.82,9360.93,9335.17,9350.00,143.96
2020-07-22 12:00,9353.12,9353.13,9322.48,9336.82,104.59
2020-07-22 13:00,9333.00,9342.08,9329.26,9334.51,191.60
2020-07-22 14:00,9334.25,9346.07,9318.04,9343.38,433.13
2020-07-22 15:00,9343.60,9358.98,9336.34,9341.29,422.63
2020-07-22 16:00,9341.29,9352.69,9334.83,9335.18,269.98
2020-07-22 17:00,9339.53,9377.79,9336.45,9371.28,246.18
2020-07-22 18:00,9366.29,9383.42,9361.56,9374.53,198.24
2020-07-22 19:00,9374.53,9393.20,9364.79,9379.03,203.16
2020-07-22 20:00,9380.07,9390.56,9371.78,9375.14,252.42
2020-07-22 21:00,9373.97,9384.55,9366.68,9384.55,100.90
2020-07-22 22:00,9384.55,9573.00,9372.17,9513.00,1105.80
2020-07-22 23:00,9513.86,9553.06,9513.77,9539.51,398.76
2020-07-23 00:00,9537.23,9550.36,9525.00,9525.66,346.08
2020-07-23 01:00,9525.17,9553.03,9514.76,9539.22,190.25
2020-07-23 02:00,9538.74,9553.78,9510.00,9512.74,292.30
2020-07-23 03:00,9512.33,9517.17,9485.28,9509.72,142.17
2020-07-23 04:00,9507.97,9517.15,9502.22,9511.01,136.15
2020-07-23 05:00,9512.40,9515.01,9479.59,9499.37,355.26
2020-07-23 06:00,9500.00,9517.50,9495.15,9510.11,232.18
2020-07-23 07:00,9505.98,9519.47,9500.00,9501.04,169.01
2020-07-23 08:00,9503.07,9542.34,9490.00,9533.51,334.17
2020-07-23 09:00,9529.03,9529.03,9502.36,9512.62,327.35
2020-07-23 10:00,9512.62,9523.75,9500.00,9502.91,284.10
2020-07-23 11:00,9500.58,9522.08,9495.95,9513.48,487.77
2020-07-23 12:00,9513.47,9525.84,9491.00,9492.09,399.95
2020-07-23 13:00,9492.00,9510.33,9485.06,9503.47,890.42
2020-07-23 14:00,9503.47,9598.00,9453.38,9503.49,1093.02
2020-07-23 15:00,9506.82,9564.36,9489.25,9536.81,896.59
2020-07-23 16:00,9536.79,9640.14,9523.35,9631.60,687.04
2020-07-23 17:00,9631.94,9690.00,9603.05,9621.82,1288.42
2020-07-23 18:00,9621.89,9634.36,9576.75,9587.72,727.73
2020-07-23 19:00,9587.12,9608.34,9581.30,9607.06,307.61
2020-07-23 20:00,9608.34,9609.00,9576.32,9593.54,371.13
2020-07-23 21:00,9593.33,9627.00,9579.99,9623.75,207.76
2020-07-23 22:00,9617.97,9624.79,9601.22,9606.45,118.87
2020-07-23 23:00,9607.57,9621.60,9595.46,9617.20,128.60
2020-07-24 00:00,9614.85,9621.28,9581.77,9592.96,147.20
2020-07-24 01:00,9592.82,9603.65,9564.21,9585.04,70.16
2020-07-24 02:00,9579.65,9592.27,9565.26,9581.50,84.94
2020-07-24 03:00,9577.36,9588.57,9539.00,9565.99,162.17
2020-07-24 04:00,9565.68,9578.55,9539.00,9541.95,161.65
2020-07-24 05:00,9540.00,9559.53,9516.01,9555.44,251.52
2020-07-24 06:00,9555.44,9558.90,9478.00,9480.00,349.03
2020-07-24 07:00,9478.00,9519.47,9474.35,9519.22,317.29
2020-07-24 08:00,9519.22,9519.98,9493.34,9515.65,259.25
2020-07-24 09:00,9515.72,9538.93,9513.26,9536.83,238.08
2020-07-24 10:00,9539.51,9570.17,9534.32,9554.62,302.90
2020-07-24 11:00,9550.01,9555.53,9536.62,9540.00,227.69
2020-07-24 12:00,9540.00,9540.77,9507.45,9524.14,504.96
2020-07-24 13:00,9522.53,9550.00,9513.73,9520.00,268.26
2020-07-24 14:00,9520.00,9550.00,9520.00,9546.57,282.16
2020-07-24 15:00,9546.57,9576.75,9532.40,9562.73,293.32
2020-07-24 16:00,9562.97,9596.00,9528.44,9590.54,273.74
2020-07-24 17:00,9590.07,9590.58,9533.74,9569.69,357.85
2020-07-24 18:00,9569.69,9597.14,9564.79,9592.70,578.93
2020-07-24 19:00,9587.85,9596.57,9570.93,9596.57,387.97
2020-07-24 20:00,9594.34,9638.05,9575.83,9626.03,855.14
2020-07-24 21:00,9630.00,9650.55,9603.08,9610.98,634.22
2020-07-24 22:00,9608.02,9615.24,9537.54,9550.00,568.20
2020-07-24 23:00,9550.00,9568.11,9529.00,9547.91,436.28
2020-07-25 00:00,9549.34,9562.04,9543.54,9545.81,357.15
2020-07-25 01:00,9545.81,9582.16,9532.79,9576.53,260.27
2020-07-25 02:00,9573.83,9587.38,9561.94,9572.95,253.03
2020-07-25 03:00,9577.62,9628.58,9570.06,9584.45,133.42
2020-07-25 04:00,9583.52,9598.61,9568.62,9590.89,102.96
2020-07-25 05:00,9585.88,9634.36,9573.74,9594.42,119.11
2020-07-25 06:00,9591.54,9677.01,9590.00,9596.98,250.64
2020-07-25 07:00,9594.35,9604.29,9571.63,9577.81,168.52
2020-07-25 08:00,9577.81,9617.04,9571.99,9600.01,154.11
2020-07-25 09:00,9594.64,9611.59,9580.46,9580.46,131.81
2020-07-25 10:00,9582.77,9594.12,9568.11,9590.05,169.24
2020-07-25 11:00,9586.59,9603.32,9582.89,9585.01,89.94
2020-07-25 12:00,9588.39,9620.00,9582.70,9617.25,91.13
2020-07-25 13:00,9614.69,9622.81,9566.00,9592.83,177.32
2020-07-25 14:00,9592.83,9604.35,9576.85,9593.30,92.86
2020-07-25 15:00,9593.30,9609.00,9585.00,9600.40,102.50
2020-07-25 16:00,9600.97,9645.93,9587.88,9633.25,139.48
2020-07-25 17:00,9628.16,9726.60,9621.55,9714.21,619.55
2020-07-25 18:00,9717.60,9727.27,9648.87,9680.70,228.81
2020-07-25 19:00,9677.53,9699.60,9660.00,9683.10,104.04
2020-07-25 20:00,9683.19,9751.82,9682.45,9726.43,277.91
2020-07-25 21:00,9727.42,9749.84,9686.51,9704.40,436.25
2020-07-25 22:00,9699.54,9718.00,9689.11,9715.00,315.87
2020-07-25 23:00,9710.26,9735.00,9675.53,9710.98,289.56
2020-07-26 00:00,9712.45,9712.45,9672.00,9693.76,186.60
2020-07-26 01:00,9687.92,9697.39,9657.00,9670.28,114.58
2020-07-26 02:00,9670.28,9690.00,9660.37,9681.72,58.36
2020-07-26 03:00,9679.21,9691.36,9674.52,9684.78,132.32
2020-07-26 04:00,9684.78,9691.15,9669.10,9678.35,97.06
2020-07-26 05:00,9675.54,9697.56,9672.04,9685.54,76.96
2020-07-26 06:00,9685.54,9709.37,9680.13,9705.48,72.64
2020-07-26 07:00,9705.49,9735.50,9694.99,9720.58,177.32
2020-07-26 08:00,9721.82,9809.30,9710.34,9787.57,399.01
2020-07-26 09:00,9778.48,9859.63,9758.55,9850.37,982.41
2020-07-26 10:00,9852.11,10200.00,9852.11,10016.94,3580.78
2020-07-26 11:00,10012.77,10019.79,9957.50,9985.60,370.14
2020-07-26 12:00,9985.59,10003.93,9822.01,9886.78,501.27
2020-07-26 13:00,9886.78,9939.60,9877.24,9894.89,170.53
2020-07-26 14:00,9897.26,9965.37,9886.12,9955.84,274.83
2020-07-26 15:00,9956.73,9993.40,9915.80,9968.56,159.19
2020-07-26 16:00,9968.64,9998.10,9904.30,9905.09,231.70
2020-07-26 17:00,9902.76,9936.79,9897.00,9914.81,157.54
2020-07-26 18:00,9913.49,9939.74,9880.00,9923.67,142.19
2020-07-26 19:00,9923.63,9929.87,9851.08,9873.29,358.34
2020-07-26 20:00,9872.55,9900.00,9844.00,9898.63,426.04
2020-07-26 21:00,9894.80,9919.40,9873.57,9882.43,148.32
2020-07-26 22:00,9886.57,9951.41,9886.10,9929.11,225.20
2020-07-26 23:00,9930.89,9944.65,9908.73,9944.65,46.89
2020-07-27 00:00,9941.25,10053.52,9933.77,9982.79,289.77
2020-07-27 01:00,9989.37,10125.00,9986.70,10094.35,732.07
2020-07-27 02:00,10094.99,10095.82,10040.52,10064.65,354.79
2020-07-27 03:00,10062.09,10340.48,10059.86,10261.27,2019.82
2020-07-27 04:00,10271.10,10324.09,10181.14,10214.16,1064.86
2020-07-27 05:00,10219.11,10330.00,10205.00,10300.14,764.34
2020-07-27 06:00,10294.69,10316.54,10224.58,10285.32,438.37
2020-07-27 07:00,10282.78,10282.78,10150.00,10168.64,1173.43
2020-07-27 08:00,10172.40,10193.89,10130.00,10178.65,695.31
2020-07-27 09:00,10178.65,10276.23,10162.67,10263.24,662.41
2020-07-27 10:00,10262.52,10300.00,10220.00,10273.01,648.06
2020-07-27 11:00,10273.05,10350.00,10214.09,10265.58,788.37
2020-07-27 12:00,10268.11,10330.97,10234.01,10301.35,1165.66
2020-07-27 13:00,10301.35,10397.00,10260.45,10372.46,1563.06
2020-07-27 14:00,10364.55,10455.13,10310.81,10431.15,1459.00
2020-07-27 15:00,10431.14,10436.78,10275.00,10317.76,1179.96
2020-07-27 16:00,10319.11,10783.00,10314.31,10734.62,2026.48
2020-07-27 17:00,10731.16,10956.83,10450.00,10885.06,2475.61
2020-07-27 18:00,10884.92,10921.01,10752.62,10850.67,1712.47
2020-07-27 19:00,10849.67,10858.89,10732.79,10799.11,731.32
2020-07-27 20:00,10803.84,10899.00,10793.88,10889.02,371.02
2020-07-27 21:00,10888.98,11190.00,10829.79,11129.42,999.41
2020-07-27 22:00,11123.50,11417.11,11075.38,11247.84,2084.34
2020-07-27 23:00,11234.79,11234.79,10816.38,11046.19,2336.90
2020-07-28 00:00,11049.40,11263.85,11043.61,11179.61,736.83
2020-07-28 01:00,11179.60,11260.40,11129.49,11212.19,686.55
2020-07-28 02:00,11210.01,11210.01,10971.20,10993.17,559.03
2020-07-28 03:00,10994.27,10999.10,10857.89,10986.82,755.39
2020-07-28 04:00,10983.61,11063.68,10957.88,11063.68,297.34
2020-07-28 05:00,11057.08,11060.74,10821.72,10892.81,617.55
2020-07-28 06:00,10893.37,11010.73,10853.43,10946.57,654.24
2020-07-28 07:00,10945.71,11006.67,10853.41,10891.38,673.45
2020-07-28 08:00,10888.20,10914.57,10719.92,10735.00,1053.17
2020-07-28 09:00,10735.23,10825.58,10719.92,10784.27,924.86
2020-07-28 10:00,10777.31,10823.30,10583.48,10815.18,1431.25
2020-07-28 11:00,10823.30,11035.67,10802.95,10988.48,848.33
2020-07-28 12:00,10998.51,11066.19,10895.50,10989.56,994.52
2020-07-28 13:00,10999.67,11045.58,10919.99,10994.33,850.57
2020-07-28 14:00,10994.33,11190.00,10968.79,11190.00,1053.73
2020-07-28 15:00,11189.47,11199.74,11100.00,11167.81,881.77
2020-07-28 16:00,11172.04,11190.88,10892.53,10980.23,1358.28
2020-07-28 17:00,10974.47,11046.10,10921.12,10951.71,307.74
2020-07-28 18:00,10953.84,10976.32,10862.32,10938.32,520.82
2020-07-28 19:00,10932.83,11013.21,10877.41,11007.76,266.69
2020-07-28 20:00,11013.90,11029.40,10959.01,10977.01,209.85
2020-07-28 21:00,10977.20,11072.82,10977.20,11024.12,716.10
2020-07-28 22:00,11014.85,11046.91,10882.02,10964.01,591.82
2020-07-28 23:00,10965.66,10995.08,10918.69,10939.27,72.50
2020-07-29 00:00,10931.91,10995.08,10892.53,10894.77,203.92
2020-07-29 01:00,10891.74,10922.10,10855.81,10911.94,257.81
2020-07-29 02:00,10906.38,10949.26,10891.84,10911.78,216.05
2020-07-29 03:00,10918.23,11010.73,10917.34,10983.94,265.25
2020-07-29 04:00,10991.55,11006.61,10934.23,10948.72,117.62
2020-07-29 05:00,10953.95,11004.41,10929.25,10959.47,286.45
2020-07-29 06:00,10960.00,11082.68,10943.96,11079.47,343.22
2020-07-29 07:00,11074.54,11080.87,11009.00,11026.43,216.85
2020-07-29 08:00,11023.95,11139.45,11022.36,11131.08,300.83
2020-07-29 09:00,11139.45,11149.06,10941.00,11033.30,1106.68
2020-07-29 10:00,11030.00,11059.55,10986.82,11055.45,511.83
2020-07-29 11:00,11053.44,11109.89,11019.81,11100.26,452.04
2020-07-29 12:00,11090.85,11153.02,11070.35,11111.00,469.58
2020-07-29 13:00,11111.00,11145.31,11053.64,11098.19,755.55
2020-07-29 14:00,11098.58,11299.00,11000.69,11108.57,1467.41
2020-07-29 15:00,11112.63,11199.43,11099.01,11171.42,767.05
2020-07-29 16:00,11171.42,11280.65,11166.62,11280.65,682.90
2020-07-29 17:00,11275.64,11296.53,11116.89,11180.04,714.57
2020-07-29 18:00,11179.92,11280.24,11168.20,11217.00,568.97
2020-07-29 19:00,11217.09,11242.52,11172.90,11209.57,682.51
2020-07-29 20:00,11217.98,11264.50,11193.03,11225.65,324.93
2020-07-29 21:00,11221.64,11358.47,11204.21,11305.97,634.70
2020-07-29 22:00,11300.00,11330.00,11227.01,11257.71,326.59
2020-07-29 23:00,11254.64,11262.63,11050.00,11111.17,779.56
2020-07-30 00:00,11105.01,11126.09,10975.68,11121.44,535.81
2020-07-30 01:00,11117.44,11126.09,11050.42,11056.21,302.07
2020-07-30 02:00,11059.49,11101.58,10962.71,10982.02,454.50
2020-07-30 03:00,10983.55,11053.85,10964.51,10994.74,230.62
2020-07-30 04:00,10994.74,11057.78,10982.46,11028.27,141.76
2020-07-30 05:00,11033.54,11040.76,10966.34,10999.53,571.82
2020-07-30 06:00,10996.65,11026.62,10921.43,11009.91,1153.42
2020-07-30 07:00,11007.59,11012.32,10900.00,10945.54,756.66
2020-07-30 08:00,10950.16,11014.80,10939.77,11014.80,343.17
2020-07-30 09:00,11013.19,11013.19,10953.00,10984.19,344.48
2020-07-30 10:00,10984.06,10987.37,10912.52,10942.85,470.89
2020-07-30 11:00,10942.86,10950.98,10894.95,10928.53,334.68
2020-07-30 12:00,10931.78,10991.31,10931.22,10934.34,183.66
2020-07-30 13:00,10930.66,11042.79,10832.00,11027.51,842.62
2020-07-30 14:00,11022.00,11024.66,10953.92,10965.78,329.53
2020-07-30 15:00,10974.32,11024.91,10967.79,11020.00,327.38
2020-07-30 16:00,11020.00,11039.73,10977.59,11020.79,218.45
2020-07-30 17:00,11025.11,11059.55,11001.29,11050.51,206.50
2020-07-30 18:00,11050.51,11110.28,11049.21,11110.06,514.99
2020-07-30 19:00,11112.00,11156.40,11092.77,11134.32,514.93
2020-07-30 20:00,11137.00,11188.48,11130.00,11148.38,420.82
2020-07-30 21:00,11150.03,11183.16,11084.20,11092.02,582.75
2020-07-30 22:00,11099.95,11186.32,11093.18,11186.32,427.20
2020-07-30 23:00,11185.32,11189.00,11103.56,11112.12,248.14
2020-07-31 00:00,11110.84,11160.00,11043.37,11057.37,114.28
2020-07-31 01:00,11055.27,11073.06,10973.80,11031.44,391.60
2020-07-31 02:00,11031.44,11042.50,11000.01,11007.80,89.36
2020-07-31 03:00,11003.04,11045.96,10981.64,10990.09,128.45
2020-07-31 04:00,10987.87,11066.57,10987.09,11065.61,188.06
2020-07-31 05:00,11064.17,11073.44,11043.73,11048.15,93.13
2020-07-31 06:00,11048.15,11171.28,11045.66,11157.23,126.33
2020-07-31 07:00,11155.29,11166.20,11112.00,11150.00,489.85
2020-07-31 08:00,11146.04,11205.20,11103.56,11137.63,636.36
2020-07-31 09:00,11137.63,11163.79,11111.32,11121.88,422.63
2020-07-31 10:00,11121.97,11196.93,11112.20,11178.64,246.59
2020-07-31 11:00,11181.32,11237.00,11141.98,11226.72,469.19
2020-07-31 12:00,11226.72,11240.12,11183.39,11240.12,605.98
2020-07-31 13:00,11240.29,11249.68,11121.76,11159.51,616.45
2020-07-31 14:00,11159.05,11267.12,11143.44,11263.96,817.03
2020-07-31 15:00,11263.03,11382.00,11238.55,11359.99,1186.20
2020-07-31 16:00,11368.95,11457.95,11233.38,11362.93,1278.97
2020-07-31 17:00,11365.60,11368.21,11284.15,11292.10,347.82
2020-07-31 18:00,11289.51,11315.90,11231.04,11244.54,223.31
2020-07-31 19:00,11245.34,11333.56,11240.36,11333.56,201.26
2020-07-31 20:00,11333.15,11432.30,11333.15,11348.67,605.92
2020-07-31 21:00,11347.74,11439.58,11315.40,11403.91,506.64
2020-07-31 22:00,11399.50,11423.64,11307.98,11312.82,384.76
2020-07-31 23:00,11313.51,11356.74,11294.24,11356.74,247.31
2020-08-01 00:00,11357.98,11411.22,11228.00,11259.58,449.74
2020-08-01 01:00,11263.18,11308.13,11243.10,11278.92,133.44
2020-08-01 02:00,11270.38,11360.17,11270.36,11339.93,173.77
2020-08-01 03:00,11337.59,11413.22,11329.76,11367.21,293.70
2020-08-01 04:00,11367.91,11430.57,11341.71,11390.78,311.11
2020-08-01 05:00,11394.11,11666.75,11382.60,11616.95,1409.08
2020-08-01 06:00,11619.36,11763.10,11575.39,11649.18,1540.64
2020-08-01 07:00,11652.87,11679.76,11577.36,11660.95,403.62
2020-08-01 08:00,11658.49,11740.82,11641.15,11683.66,264.52
2020-08-01 09:00,11683.66,11733.32,11639.29,11705.70,227.42
2020-08-01 10:00,11712.41,11736.18,11596.23,11626.96,470.93
2020-08-01 11:00,11631.06,11664.91,11561.51,11664.60,215.33
2020-08-01 12:00,11664.60,11700.00,11640.05,11680.00,210.86
2020-08-01 13:00,11672.58,11674.80,11479.98,11537.04,503.38
2020-08-01 14:00,11542.63,11616.49,11514.51,11607.68,162.63
2020-08-01 15:00,11608.96,11655.13,11598.76,11645.97,115.32
2020-08-01 16:00,11644.62,11709.11,11624.21,11659.16,277.88
2020-08-01 17:00,11656.33,11757.32,11656.33,11755.02,473.72
2020-08-01 18:00,11750.68,11751.64,11589.28,11683.18,821.53
2020-08-01 19:00,11685.28,11879.00,11678.13,11783.79,1108.96
2020-08-01 20:00,11789.47,11864.99,11665.00,11848.18,819.66
2020-08-01 21:00,11839.86,11883.36,11760.00,11781.05,274.98
2020-08-01 22:00,11766.46,11805.60,11722.11,11798.86,327.08
2020-08-01 23:00,11793.76,11835.15,11754.00,11817.49,206.50
2020-08-02 00:00,11808.21,11867.98,11751.37,11790.38,318.03
2020-08-02 01:00,11785.57,11950.00,11779.52,11945.83,385.73
2020-08-02 02:00,11950.00,11970.00,11895.49,11927.62,302.38
2020-08-02 03:00,11926.83,12000.00,11884.95,11998.45,319.94
2020-08-02 04:00,11995.56,12100.00,10559.59,11187.84,3779.15
2020-08-02 05:00,11177.58,11424.13,11118.30,11263.63,1594.16
2020-08-02 06:00,11260.80,11326.17,11210.60,11306.25,403.04
2020-08-02 07:00,11306.25,11386.19,11264.31,11332.56,438.70
2020-08-02 08:00,11332.56,11353.38,11271.28,11290.36,386.56
2020-08-02 09:00,11290.36,11318.37,11237.52,11314.53,273.21
2020-08-02 10:00,11307.79,11326.01,11135.05,11252.70,350.71
2020-08-02 11:00,11250.78,11278.99,10900.00,11108.61,931.97
2020-08-02 12:00,11108.61,11178.24,10953.12,10991.15,583.92
2020-08-02 13:00,10995.81,11133.35,10978.50,11125.82,294.62
2020-08-02 14:00,11106.09,11186.32,11066.19,11136.30,211.18
2020-08-02 15:00,11137.25,11155.67,11083.30,11097.68,184.30
2020-08-02 16:00,11094.83,11223.52,11072.83,11217.63,219.16
2020-08-02 17:00,11211.24,11287.42,11179.61,11275.17,206.08
2020-08-02 18:00,11265.12,11274.98,11207.02,11227.90,145.83
2020-08-02 19:00,11229.27,11267.12,11135.86,11199.00,262.76
2020-08-02 20:00,11200.75,11230.73,11089.16,11100.14,332.62
2020-08-02 21:00,11087.84,11155.00,11000.00,11146.13,302.86
2020-08-02 22:00,11129.49,11190.47,11106.11,11121.34,109.79
